RPW-06, Week 20, 10/25/2015 12:00:00 AM, 6.58333333333333
RPW-07, Week 20, 10/25/2015 12:00:00 AM, 5.23958333333333
EW-06, Week 21, 11/1/2015 12:00:00 AM, 1.71267361111111
EW-07, Week 21, 11/1/2015 12:00:00 AM, 2.15399305555556
EW-08, Week 21, 11/1/2015 12:00:00 AM, 2.65486111111111
EW-11, Week 21, 11/1/2015 12:00:00 AM, 1.82065972222222
EW-12, Week 21, 11/1/2015 12:00:00 AM, 6.20295138888889
EW-16, Week 21, 11/1/2015 12:00:00 AM, 1.86579861111111
EW-17, Week 21, 11/1/2015 12:00:00 AM, 2.88975694444444
EW-18, Week 21, 11/1/2015 12:00:00 AM, 2.44982638888889
IW-02, Week 21, 11/1/2015 12:00:00 AM, 1.49826388888889
IW-03, Week 21, 11/1/2015 12:00:00 AM, 2.94097222222222
IW-06, Week 21, 11/1/2015 12:00:00 AM, 1.83854166666667
IW-07, Week 21, 11/1/2015 12:00:00 AM, 3.40451388888889
RPW-03, Week 21, 11/1/2015 12:00:00 AM, 10.4861111111111
RPW-06, Week 21, 11/1/2015 12:00:00 AM, 5.08333333333333
RPW-07, Week 21, 11/1/2015 12:00:00 AM, 5.27777777777778
EW-06, Week 22, 11/8/2015 12:00:00 AM, 1.46006944444444
EW-07, Week 22, 11/8/2015 12:00:00 AM, 1.70625
EW-08, Week 22, 11/8/2015 12:00:00 AM, 2.32569444444444
EW-11, Week 22, 11/8/2015 12:00:00 AM, 1.46736111111111
EW-12, Week 22, 11/8/2015 12:00:00 AM, 5.95225694444444
EW-16, Week 22, 11/8/2015 12:00:00 AM, 1.88315972222222
EW-17, Week 22, 11/8/2015 12:00:00 AM, 3.41354166666667
EW-18, Week 22, 11/8/2015 12:00:00 AM, 2.51961805555556
IW-02, Week 22, 11/8/2015 12:00:00 AM, 1.93923611111111
IW-03, Week 22, 11/8/2015 12:00:00 AM, 3.52777777777778
IW-06, Week 22, 11/8/2015 12:00:00 AM, 1.85243055555556
IW-07, Week 22, 11/8/2015 12:00:00 AM, 3.59027777777778
RPW-03, Week 22, 11/8/2015 12:00:00 AM, 9.95659722222222
RPW-06, Week 22, 11/8/2015 12:00:00 AM, 5.68923611111111
RPW-07, Week 22, 11/8/2015 12:00:00 AM, 5.75173611111111
EW-06, Week 23, 11/15/2015 12:00:00 AM, 1.62170138888889
EW-07, Week 23, 11/15/2015 12:00:00 AM, 14.6633680555556
EW-08, Week 23, 11/15/2015 12:00:00 AM, 3.43784722222222
EW-11, Week 23, 11/15/2015 12:00:00 AM, 1.95677083333333
EW-12, Week 23, 11/15/2015 12:00:00 AM, 0.15625
EW-16, Week 23, 11/15/2015 12:00:00 AM, 2.296875
EW-17, Week 23, 11/15/2015 12:00:00 AM, 2.58958333333333
EW-18, Week 23, 11/15/2015 12:00:00 AM, 3.8078125
IW-02, Week 23, 11/15/2015 12:00:00 AM, 1.90625
IW-03, Week 23, 11/15/2015 12:00:00 AM, 3.29479166666667
IW-06, Week 23, 11/15/2015 12:00:00 AM, 1.928125
IW-07, Week 23, 11/15/2015 12:00:00 AM, 3.25173611111111
RPW-03, Week 23, 11/15/2015 12:00:00 AM, 8.88888888888889
RPW-06, Week 23, 11/15/2015 12:00:00 AM, 6.0625
RPW-07, Week 23, 11/15/2015 12:00:00 AM, 15.6354166666667
EW-06, Week 24, 11/22/2015 12:00:00 AM, 1.96145833333333
EW-07, Week 24, 11/22/2015 12:00:00 AM, 2.15868055555556
EW-08, Week 24, 11/22/2015 12:00:00 AM, 2.87291666666667
EW-11, Week 24, 11/22/2015 12:00:00 AM, 1.9625
EW-12, Week 24, 11/22/2015 12:00:00 AM, 5.63263888888889
EW-16, Week 24, 11/22/2015 12:00:00 AM, 1.30729166666667
EW-17, Week 24, 11/22/2015 12:00:00 AM, 2.7875
EW-18, Week 24, 11/22/2015 12:00:00 AM, 2.31527777777778
IW-02, Week 24, 11/22/2015 12:00:00 AM, 1.86458333333333
IW-03, Week 24, 11/22/2015 12:00:00 AM, 3.55208333333333
IW-06, Week 24, 11/22/2015 12:00:00 AM, 1.6875
IW-07, Week 24, 11/22/2015 12:00:00 AM, 3.54513888888889
RPW-03, Week 24, 11/22/2015 12:00:00 AM, 11.4340277777778
RPW-06, Week 24, 11/22/2015 12:00:00 AM, 6.31944444444444
RPW-07, Week 24, 11/22/2015 12:00:00 AM, 4.60763888888889
EW-06, Week 25, 11/29/2015 12:00:00 AM, 1.98085317460317
EW-07, Week 25, 11/29/2015 12:00:00 AM, 2.15486111111111
EW-08, Week 25, 11/29/2015 12:00:00 AM, 3.21468253968254
EW-11, Week 25, 11/29/2015 12:00:00 AM, 1.9
EW-12, Week 25, 11/29/2015 12:00:00 AM, 6.23055555555556
EW-16, Week 25, 11/29/2015 12:00:00 AM, 1.23730158730159
EW-17, Week 25, 11/29/2015 12:00:00 AM, 2.85734126984127
EW-18, Week 25, 11/29/2015 12:00:00 AM, 2.47152777777778
IW-02, Week 25, 11/29/2015 12:00:00 AM, 0.854166666666667
IW-03, Week 25, 11/29/2015 12:00:00 AM, 2.65798611111111
IW-06, Week 25, 11/29/2015 12:00:00 AM, 1.078125
IW-07, Week 25, 11/29/2015 12:00:00 AM, 2.25694444444444
RPW-03, Week 25, 11/29/2015 12:00:00 AM, 15.0902777777778
RPW-06, Week 25, 11/29/2015 12:00:00 AM, 3.859375
RPW-07, Week 25, 11/29/2015 12:00:00 AM, 3.33506944444444
EW-06, Week 26, 12/6/2015 12:00:00 AM, 2.21071428571429
EW-07, Week 26, 12/6/2015 12:00:00 AM, 3.17728174603175
EW-08, Week 26, 12/6/2015 12:00:00 AM, 4.02281746031746
EW-11, Week 26, 12/6/2015 12:00:00 AM, 2.52321428571429
EW-12, Week 26, 12/6/2015 12:00:00 AM, -90.9977182539683
EW-16, Week 26, 12/6/2015 12:00:00 AM, 2.42956349206349
